Timestamp_s,Flow_Rate_L_s,Pressure_kPa,Fuel_Quantity_L,Probe_Status,Flow_Pressure_Ratio,anomaly_label,Health_Status,Critical_Flag,LED_Color
5.2,0.5158124377850647,284.3377449554263,797.355570207551,normal,0.0018140835922642812,1,Healthy,False,green
5.300000000000001,0.4262599244690804,345.6302523170251,797.312944215104,normal,0.0012332830289349171,1,Healthy,False,green
5.4,0.4444068701233688,294.83781057237303,797.2685035280916,normal,0.0015072926679947703,1,Healthy,False,green
5.5,0.5252391461540613,365.3208339361685,797.2159796134763,normal,0.0014377475833908637,1,Healthy,False,green
5.6000000000000005,0.4340782950213397,377.4658016801952,797.1725717839741,normal,0.0011499804567437581,1,Healthy,False,green
5.7,0.6125623232819409,294.675345995742,797.1113155516459,normal,0.002078770184224344,1,Healthy,False,green
5.800000000000001,0.5093885611237694,406.502819786532,797.0603766955336,normal,0.0012530996990162727,-1,Warning,False,yellow
5.9,0.6454777238658357,266.478896429882,796.995828923147,normal,0.0024222470616380638,1,Healthy,False,green
6.0,0.4841124243431255,372.17792029656977,796.9474176807126,normal,0.001300755359042688,1,Healthy,False,green
6.1000000000000005,0.472057350638927,375.58214457343234,796.9002119456487,normal,0.0012568684572986462,1,Healthy,False,green
6.2,0.4774618415321367,289.23701219388425,796.8524657614955,normal,0.0016507632889392445,1,Healthy,False,green
6.300000000000001,0.5491047355528623,270.76194281904105,796.7975552879402,normal,0.002027998210663774,1,Healthy,False,green
6.4,0.4682852960798286,368.3222292127313,796.7507267583322,normal,0.001271401123632323,1,Healthy,False,green
6.5,0.4669887903226775,295.0662795521839,796.7040278793,normal,0.0015826572627391272,1,Healthy,False,green
6.6000000000000005,0.7296129754219125,289.829112706687,796.6310665817579,normal,0.0025173902255992337,-1,Warning,False,yellow
6.7,0.5330627184767063,303.3207880049727,,faulty,0.0017574223052195391,1,Healthy,False,green
6.800000000000001,0.4081555380713353,315.5486843016756,796.536944756103,normal,0.001293478814448563,1,Healthy,False,green
6.9,0.6463793709624398,278.54702943862026,796.4723068190068,normal,0.0023205394516866455,1,Healthy,False,green
7.0,0.3658506734758232,269.8300046606811,796.4357217516592,normal,0.0013558561581611015,1,Healthy,False,green
7.1000000000000005,0.345529376417346,409.4247622083734,796.4011688140174,normal,0.0008439386385757772,-1,Warning,False,yellow
7.2,0.7132753673869461,284.9239444651951,796.3298412772788,normal,0.0025033886454357865,-1,Warning,False,yellow
7.300000000000001,0.5015992253304331,287.2643945092182,796.2796813547458,normal,0.0017461239015973383,1,Healthy,False,green
7.4,0.5754876452816005,278.38578085128904,796.2221325902176,normal,0.0020672307454848793,1,Healthy,False,green
7.5,0.5014376574601349,314.3817599859456,796.1719888244716,normal,0.001594996024841109,1,Healthy,False,green
7.6,0.5628358952520396,217.82712839205655,796.1157052349463,normal,0.002583865009866991,-1,Warning,False,yellow
7.7,0.61597166794044,262.04281173124406,796.0541080681523,normal,0.002350652795514162,1,Healthy,False,green
7.800000000000001,0.5538892718097455,310.3174482882469,795.9987191409713,normal,0.0017849117890891206,1,Healthy,False,green
7.9,0.5208864122215882,245.1736504749815,795.9466304997492,normal,0.002124561147629286,1,Healthy,False,green
8.0,0.2503647114089664,263.8182780864448,795.9215940286083,normal,0.0009490044178323757,-1,Warning,False,yellow
8.1,0.4988443838200975,267.21453492551666,795.8717095902263,normal,0.0018668310238406205,1,Healthy,False,green
8.200000000000001,0.4209141561547848,318.9622356126281,795.8296181746108,normal,0.0013196363367165974,1,Healthy,False,green
8.3,0.520157887483985,347.22778011473304,,faulty,0.0014980307373796858,1,Healthy,False,green
8.4,0.6945966874967375,374.38618630444,795.7081427171128,normal,0.001855294647361566,-1,Warning,False,yellow
8.5,0.5073380212040071,291.68790987032105,795.6574089149923,normal,0.0017393179629198892,1,Healthy,False,green
8.6,0.5488915696722191,284.573055431138,795.6025197580251,normal,0.0019288248103483633,1,Healthy,False,green
8.700000000000001,0.3496199954370532,333.6883870273559,,faulty,0.0010477439702101206,1,Healthy,False,green
8.8,0.490900217253942,240.94537311082948,795.518467736756,normal,0.002037392172823086,1,Healthy,False,green
8.9,0.5472447017697194,278.92498762399646,795.4637432665791,normal,0.0019619780444605777,1,Healthy,False,green
9.0,0.4780916754103583,269.49960734854955,795.4159340990379,normal,0.001773997669659059,1,Healthy,False,green
9.1,0.3317208527288834,378.96284020374696,795.382762013765,normal,0.0008753387338730515,-1,Warning,False,yellow
9.2,0.4654419310824309,293.7234930759095,795.3362178206569,normal,0.001584626160503078,1,Healthy,False,green
9.3,0.4580946572058462,284.7973481074381,,faulty,0.001608493408558821,1,Healthy,False,green
9.4,0.4620847411302891,376.0306237613128,795.2441998808232,normal,0.0012288486945775977,1,Healthy,False,green
9.5,0.5437329713214165,276.2141819859844,795.1898265836911,normal,0.001968519383805595,1,Healthy,False,green
9.6,0.5177243905431532,210.2734744266323,,faulty,0.0024621478860083006,-1,Warning,False,yellow
9.7,0.5677394301762914,234.8855507020264,795.0812802016192,normal,0.002417089635694621,1,Healthy,False,green
9.8,0.5458570521140057,368.5105978505799,795.0266944964078,normal,0.0014812519783632776,1,Healthy,False,green
9.9,0.6098055283478013,208.4524881243604,794.965713943573,normal,0.0029253933778137405,-1,Warning,False,yellow
10.0,0.3622948578937936,312.70014808542686,794.9294844577836,normal,0.0011586014912753349,1,Healthy,False,green
10.1,0.4682894094016737,263.3987831538087,794.8826555168434,normal,0.0017778723340882764,1,Healthy,False,green
10.2,0.3709132874174696,298.5246724548103,794.8455641881017,normal,0.001242487880038181,1,Healthy,False,green
10.3,0.554898891351382,340.6957155764389,794.7900742989665,normal,0.0016287228338416962,1,Healthy,False,green
10.4,0.4382583132364192,343.19303205315384,794.7462484676429,normal,0.001277002363988968,1,Healthy,False,green
10.5,0.5467222000654215,365.1454192299692,794.6915762476364,normal,0.0014972725146555786,1,Healthy,False,green
10.6,0.2724349297420877,362.3008131186894,794.6643327546622,normal,0.0007519578203453777,-1,Warning,False,yellow
10.7,0.4425412408999429,295.6235167818152,794.6200786305722,normal,0.0014969757674135249,1,Healthy,False,green
10.8,0.4183675278508541,304.2053204765112,794.578241877787,normal,0.0013752801140871492,1,Healthy,False,green
10.9,0.5642822193797119,355.85854056890366,794.5218136558491,normal,0.001585692501513679,1,Healthy,False,green
11.0,0.5232037324168674,353.78838553765183,794.4694932826075,normal,0.0014788606800128705,1,Healthy,False,green
11.1,0.5101694821040871,319.55344801766046,794.418476334397,normal,0.0015965075178155862,1,Healthy,False,green
11.2,0.4429646813659302,321.2843537374848,794.3741798662604,normal,0.001378730947252626,1,Healthy,False,green
11.3,0.4526774200030483,289.7075819250063,794.3289121242601,normal,0.0015625321815713761,1,Healthy,False,green
11.4,0.5462467615981488,345.15773711717134,794.2742874481003,normal,0.0015826003674740555,1,Healthy,False,green
11.5,0.5785172627401658,277.3347189098844,794.2164357218263,normal,0.0020859893237101194,1,Healthy,False,green
11.6,0.4626758376889269,288.06358054984014,794.1701681380574,normal,0.0016061587403926464,1,Healthy,False,green
11.7,0.6068117375533529,295.6695426622409,,faulty,0.0020523308964783917,1,Healthy,False,green
11.8,0.4638552594663521,322.32778607588523,,faulty,0.0014390793456358962,1,Healthy,False,green
11.9,0.4302302706200404,292.37788871963727,794.0200784112934,normal,0.0014714870283251498,1,Healthy,False,green
12.0,0.4866509361715291,298.84838179604856,,faulty,0.0016284208508903619,1,Healthy,False,green
12.1,0.330752713891981,259.60205980001285,793.9383380462871,normal,0.001274075845726262,-1,Warning,False,yellow
12.2,0.452849186584171,309.63826306179294,793.8930531276286,normal,0.0014625104213744997,1,Healthy,False,green
12.3,0.4867640179919618,293.4635591179968,793.8443767258294,normal,0.0016586864122241566,1,Healthy,False,green
12.4,0.5410871094216849,267.32611781961435,793.7902680148873,normal,0.0020240712498836282,1,Healthy,False,green
12.5,0.2951147968001143,312.9954720139456,793.7607565352073,normal,0.0009428724156973281,-1,Warning,False,yellow
12.6,0.6408905057173533,347.3349383439488,,faulty,0.0018451656742999771,1,Healthy,False,green
12.7,0.6487382631698283,327.6491379059286,,faulty,0.0019799785444760964,1,Healthy,False,green
12.8,0.5345291343124704,215.35266809012683,,faulty,0.002482110572638764,-1,Warning,False,yellow
12.9,0.5597746539963442,378.26883483645946,793.5223632794876,normal,0.001479832866057699,1,Healthy,False,green
13.0,0.4742390539120764,312.7186314921721,793.4749393740965,normal,0.0015165039948185736,1,Healthy,False,green
13.1,0.3756151723094909,241.3112427071714,,faulty,0.0015565589406263008,1,Healthy,False,green
13.2,0.4535111157576206,338.62529121355107,793.3920267452897,normal,0.0013392712461976675,1,Healthy,False,green
13.3,0.6396924026040951,319.06932460565287,793.3280575050293,normal,0.0020048696420275113,1,Healthy,False,green
13.4,0.3424043711424285,295.8842014455887,793.293817067915,normal,0.0011572242433680413,1,Healthy,False,green
13.5,0.3688988713710712,350.416518481536,,faulty,0.0010527439544506206,1,Healthy,False,green
13.6,0.7227266567610924,327.9856777646705,793.1846545151019,normal,0.0022035311471120035,-1,Warning,False,yellow
13.7,0.7039488321480367,241.4990744507479,,faulty,0.002914913167882978,-1,Warning,False,yellow
13.8,0.3420297269554456,302.6520147968606,793.0800566591915,normal,0.0011301088716855732,1,Healthy,False,green
13.9,0.4658749134586394,291.8043392272956,793.0334691678456,normal,0.0015965318222898486,1,Healthy,False,green
14.0,0.4386539024221363,308.3039941832319,792.9896037776034,normal,0.001422796689949578,1,Healthy,False,green
14.1,0.4393709951767459,355.29484975879024,792.9456666780858,normal,0.0012366376700226162,1,Healthy,False,green
14.2,0.3773802921249808,243.4747920922271,792.9079286488733,normal,0.0015499768533821397,1,Healthy,False,green
14.3,0.5235257633655366,258.1924740700234,792.8555760725367,normal,0.0020276569456612165,1,Healthy,False,green
14.4,0.5364746773330731,331.38264849818626,792.8019286048034,normal,0.0016188979108120363,1,Healthy,False,green
14.5,0.5065137526744904,261.00024574956154,792.751277229536,normal,0.0019406638917899995,1,Healthy,False,green
14.6,0.5717426820971627,259.8370545507525,,faulty,0.002200389328941871,1,Healthy,False,green
14.7,0.5438639491533742,300.09161484263694,792.6397165664109,normal,0.0018123263771917368,1,Healthy,False,green
14.8,0.6295889179953645,345.1174599882669,,faulty,0.0018242743152339176,1,Healthy,False,green
14.9,0.6321926314388613,264.15172899639504,792.5135384114675,normal,0.0023932935583680735,1,Healthy,False,green
15.0,0.4803112685431955,310.43926616772063,,faulty,0.0015471988272375903,1,Healthy,False,green
15.2,0.6314688450527515,289.39569420250905,792.3452443453203,normal,0.002182025709791216,1,Healthy,False,green
15.3,0.5036586371705093,301.5717084828814,792.2948784816033,normal,0.0016701123580334105,1,Healthy,False,green
15.4,0.4343235350713664,233.25187285392155,792.2514461280962,normal,0.0018620366462968115,1,Healthy,False,green
15.5,0.3436601444720799,265.8823465724884,792.2170801136489,normal,0.0012925271230009496,1,Healthy,False,green
15.6,0.4570667679252091,270.5522305503587,792.1713734368564,normal,0.0016893845857246922,1,Healthy,False,green
15.7,0.6031070280893942,359.44052881552784,792.1110627340474,normal,0.0016779049098242368,1,Healthy,False,green
15.8,0.4848926131483009,222.1869299848409,792.0625734727327,normal,0.002182363351351871,-1,Warning,False,yellow
15.9,0.6300010124322528,377.1334467572814,791.9995733714894,normal,0.0016704989118552353,-1,Warning,False,yellow
16.0,0.3624730612796137,303.9038695195076,791.9633260653615,normal,0.001192722757537467,1,Healthy,False,green
16.1,0.4749671463403379,255.0801559836785,,faulty,0.001862030954578564,1,Healthy,False,green
16.2,0.4441778603303537,363.88122275464775,791.8714115646944,normal,0.0012206671643231427,1,Healthy,False,green
16.3,0.5596725616784167,222.73218177777272,791.8154443085265,normal,0.0025127602002157938,-1,Warning,False,yellow
16.400000000000002,0.3617998440724386,268.193833022727,791.7792643241193,normal,0.0013490237265887442,1,Healthy,False,green
16.5,0.6031163031338194,300.4423563276063,791.7189526938059,normal,0.002007427682653951,1,Healthy,False,green
16.6,0.412209193933236,288.98830084054885,791.6777317744126,normal,0.0014263871330925438,1,Healthy,False,green
16.7,0.4712739518016712,348.85693951960724,791.6306043792324,normal,0.0013509089211487038,1,Healthy,False,green
16.8,0.6292396923771046,305.3419296433937,791.5676804099948,normal,0.002060770668188245,1,Healthy,False,green
16.900000000000002,0.3367697001897541,237.73157084995387,791.5340034399758,normal,0.0014165964536628959,-1,Warning,False,yellow
17.0,0.5803611526968497,263.3231664834229,,faulty,0.0022039882037245117,1,Healthy,False,green
17.1,0.3084904933080579,322.2133078000953,791.4451182753752,normal,0.0009574107767747718,-1,Warning,False,yellow
17.2,0.5001315725679819,273.37887170331896,791.3951051181184,normal,0.001829444863283888,1,Healthy,False,green
17.3,0.6169439382521814,400.6505598139676,791.3334107242932,normal,0.001539855425482606,-1,Warning,False,yellow
17.400000000000002,0.5034047764424878,400.6459653155196,791.283070246649,normal,0.0012564828302864422,-1,Warning,False,yellow
17.5,0.7126987661221187,329.01264867480216,791.2118003700367,normal,0.0021661743674376297,-1,Warning,False,yellow
17.6,0.3271834605267645,243.8484373693264,791.179082023984,normal,0.0013417492605508111,-1,Warning,False,yellow
17.7,0.6128753153503143,220.87412474139012,791.1177944924491,normal,0.0027747719026295983,-1,Warning,False,yellow
17.8,0.6149500331266264,240.3389780922769,,faulty,0.0025586779057141518,-1,Warning,False,yellow
17.900000000000002,0.4731479706071976,315.2404751650821,791.0089846920756,normal,0.001500911234064801,1,Healthy,False,green
18.0,0.4825151558655746,212.68857365251904,790.9607331764892,normal,0.0022686463479410324,-1,Warning,False,yellow
18.1,0.3560463026903512,270.694379120877,,faulty,0.0013153073360690686,1,Healthy,False,green
18.2,0.6239629762259659,342.3874661608229,790.8627322485975,normal,0.0018223884864198973,1,Healthy,False,green
18.3,0.5367324555874251,295.17962872764645,790.8090590030388,normal,0.0018183248549399468,1,Healthy,False,green
18.4,0.3873615458081072,391.649044067476,,faulty,0.0009890527033722823,-1,Warning,False,yellow
18.5,0.5930451732766944,333.9637198290867,790.7110183311303,normal,0.0017757772418518943,1,Healthy,False,green
18.6,0.6119663462096455,353.5662497324827,,faulty,0.00173083926045734,1,Healthy,False,green
18.7,0.4145933745064832,253.3383213686185,,faulty,0.0016365205716478695,1,Healthy,False,green
18.8,0.5913701437542072,281.4267974683146,790.5492253446832,normal,0.0021013284771532414,1,Healthy,False,green
18.9,0.5928589917836911,280.22572693662767,790.4899394455049,normal,0.0021156479751688346,1,Healthy,False,green
19.0,0.5225196784270938,313.65464281585975,790.4376874776622,normal,0.0016659076802948982,1,Healthy,False,green
19.1,0.3742454480842965,310.8261045746294,790.4002629328537,normal,0.00120403480459422,1,Healthy,False,green
19.200000000000003,0.3514695163688681,341.1060224898505,790.3651159812168,normal,0.001030382031379484,1,Healthy,False,green
19.3,0.4478987258917842,328.0044250035506,790.3203261086277,normal,0.0013655264738789295,1,Healthy,False,green
19.4,0.5684797327281962,315.8149221990515,790.2634781353548,normal,0.001800040760486597,1,Healthy,False,green
19.5,0.3399664712289679,182.5328343888613,790.229481488232,normal,0.001862494889575405,-1,Warning,False,yellow
19.6,0.4755443843048763,191.3875605400788,790.1819270498014,normal,0.0024847193984966006,-1,Warning,False,yellow
19.700000000000003,0.4325687229268072,259.52445298869026,790.1386701775087,normal,0.0016667744327955793,1,Healthy,False,green
19.8,0.5670223626272314,255.63373030913317,790.081967941246,normal,0.0022181046372149,1,Healthy,False,green
19.9,0.5586792398182255,354.3652570292344,790.0261000172642,normal,0.001576563245792845,1,Healthy,False,green
20.0,0.37230036728609,266.8516431017033,789.9888699805356,normal,0.0013951586093258483,1,Healthy,False,green
20.1,0.5009250239280915,311.378108638389,789.9387774781428,normal,0.0016087355213202478,1,Healthy,False,green
20.200000000000003,0.5515136847375901,348.4886749529364,789.8836261096691,normal,0.0015825871093574917,1,Healthy,False,green
20.3,0.4552864153048009,176.6828882927398,789.8380974681386,normal,0.002576856308520679,-1,Warning,False,yellow
20.4,0.4042919828030016,294.68096192289283,,faulty,0.0013719650572770628,1,Healthy,False,green
20.5,0.4919835039904224,298.01625462200093,,faulty,0.0016508613082680556,1,Healthy,False,green
20.6,0.589035616636599,318.4008661294822,789.6895663577956,normal,0.0018499812007328502,1,Healthy,False,green
20.700000000000003,0.5760830259946538,325.8725782329761,789.6319580551962,normal,0.0017678168231227936,1,Healthy,False,green
20.8,0.4087206909137427,299.88428928450264,789.5910859861048,normal,0.0013629279876212056,1,Healthy,False,green
20.9,0.4751553832780456,234.9087347626994,789.5435704477769,normal,0.0020227233515094237,1,Healthy,False,green
21.0,0.504865382940305,341.9143809984981,789.4930839094828,normal,0.0014765842298470702,1,Healthy,False,green
21.1,0.546430357559099,296.9360857236713,789.438440873727,normal,0.0018402288702209372,1,Healthy,False,green
21.200000000000003,0.6572337083773666,326.19524003659825,789.3727175028893,normal,0.0020148476363530832,1,Healthy,False,green
21.3,0.6498786951787049,347.6259319875531,789.3077296333714,normal,0.0018694770308504318,1,Healthy,False,green
21.4,0.6023745370050544,274.5910407342855,789.2474921796709,normal,0.0021937151896662074,1,Healthy,False,green
21.5,0.4618263781953214,203.6615954312091,789.2013095418513,normal,0.002267616421336112,-1,Warning,False,yellow
21.6,0.5998234482648206,267.9689807125606,789.1413271970248,normal,0.002238406276240707,1,Healthy,False,green
21.700000000000003,0.3555518571993807,348.946117786944,789.1057720113049,normal,0.0010189305427850323,1,Healthy,False,green
21.8,0.5511827604979298,310.6044159092189,,faulty,0.0017745490156167816,1,Healthy,False,green
21.9,0.7098579032922372,369.0790171419058,788.979667944926,normal,0.0019233222977271195,-1,Warning,False,yellow
22.0,0.6314682674906393,380.7684926665454,788.9165211181769,normal,0.0016584047253185993,-1,Warning,False,yellow
22.1,0.6526120440454778,318.6410269760749,788.8512599137723,normal,0.0020481105344117507,1,Healthy,False,green
22.3,0.4548122892201252,343.74404678910804,788.7611219577936,normal,0.001323113210158834,1,Healthy,False,green
22.4,0.3422741834715735,328.2655257697921,788.7268945394466,normal,0.0010426747757594427,1,Healthy,False,green
22.5,0.6098982246321971,305.451022393274,788.6659047169833,normal,0.001996713646114242,1,Healthy,False,green
22.6,0.5254542688074229,266.98985656861726,788.6133592901026,normal,0.0019680682837940676,1,Healthy,False,green
22.700000000000003,0.5299814075609255,302.1362434992558,,faulty,0.0017541139766048324,1,Healthy,False,green
22.8,0.5547842978050371,258.73163744943145,788.504882719566,normal,0.0021442460739401017,1,Healthy,False,green
22.9,0.5046369697679469,322.4773639350829,788.4544190225891,normal,0.0015648756353315208,1,Healthy,False,green
23.0,0.6067897857719929,255.5854778986384,788.393740044012,normal,0.002374116834653013,1,Healthy,False,green
23.1,0.5680579356212467,325.44827887408326,788.3369342504499,normal,0.0017454630197661293,1,Healthy,False,green
23.200000000000003,0.6938675994901924,257.98123259284984,788.2675474905009,normal,0.002689604947291904,-1,Warning,False,yellow
23.3,0.6303418044761849,329.6474310961143,788.2045133100532,normal,0.0019121696243171939,1,Healthy,False,green
23.4,0.5633249611219572,284.2554887409043,788.148180813941,normal,0.001981755791654815,1,Healthy,False,green
23.5,0.4367608908992891,246.63623828971916,788.104504724851,normal,0.0017708707119763719,1,Healthy,False,green
23.6,0.4463676693441456,273.19186827460834,788.0598679579167,normal,0.0016338980810931883,1,Healthy,False,green
23.700000000000003,0.4161283930857601,323.9651055788664,788.0182551186081,normal,0.0012844852297972484,1,Healthy,False,green
23.8,0.511995616238287,271.9423102860128,787.9670555569843,normal,0.0018827361424553627,1,Healthy,False,green
23.9,0.2817959994140998,254.47393113025885,787.9388759570429,normal,0.0011073668652914212,-1,Warning,False,yellow
24.0,0.5242044517877367,287.01308941091435,787.886455511864,normal,0.0018264130491875837,1,Healthy,False,green
24.1,0.2667818933574563,272.3293452644343,787.8597773225283,normal,0.0009796296212529303,-1,Warning,False,yellow
24.200000000000003,0.5721724449884675,434.7699953369113,787.8025600780295,normal,0.0013160348025973607,-1,Warning,False,yellow
24.4,0.5433019441014549,371.8794014904005,787.6969493691621,normal,0.0014609627258838091,1,Healthy,False,green
24.5,0.5012128005958035,239.28586265328596,787.6468280891025,normal,0.0020946193604510495,1,Healthy,False,green
24.6,0.5118073963590509,248.6233943207049,787.5956473494666,normal,0.002058564914043684,1,Healthy,False,green
24.700000000000003,0.4136337586652798,266.32927173322486,,faulty,0.0015530916146521288,1,Healthy,False,green
24.8,0.4539958715264929,375.5184259530036,787.5088843864474,normal,0.0012089842738723846,1,Healthy,False,green
24.9,0.550439262234049,262.3657962722218,787.4538404602241,normal,0.002097984074352939,1,Healthy,False,green
25.0,0.4538882561153139,299.6088352046286,787.4084516346126,normal,0.0015149361526849323,1,Healthy,False,green
25.1,0.5176848866906095,310.31308798137934,787.3566831459435,normal,0.0016682663630406519,1,Healthy,False,green
25.200000000000003,0.536255964779737,279.91863359669566,787.3030575494655,normal,0.0019157565821515475,1,Healthy,False,green
25.3,0.5321905888739568,309.03096543343526,,faulty,0.0017221270629871222,1,Healthy,False,green
25.4,0.3976320883829051,296.0608947855848,,faulty,0.0013430753449248365,1,Healthy,False,green
25.6,0.3725689776500714,231.7254288529869,787.118314883374,normal,0.0016078035953768354,-1,Warning,False,yellow
25.700000000000003,0.5058289571250473,305.6293573150168,787.0677319876614,normal,0.0016550404763757093,1,Healthy,False,green
25.8,0.4941079025968115,204.99200666393284,787.0183211974017,normal,0.0024103764368083864,-1,Warning,False,yellow
25.9,0.5619001539057096,245.85160154994668,786.9621311820111,normal,0.002285525700720543,1,Healthy,False,green
26.0,0.625095255432964,286.2337264229832,786.8996216564678,normal,0.0021838630382403877,1,Healthy,False,green
26.1,0.5665302301400464,252.0125068517642,786.8429686334539,normal,0.0022480242636262657,1,Healthy,False,green
26.200000000000003,0.3392764928474239,304.88214291991267,,faulty,0.001112811952835644,1,Healthy,False,green
26.3,0.5261475720773402,321.60604705687683,,faulty,0.0016360002459291124,1,Healthy,False,green
26.4,0.5297610926024172,261.1134718785463,786.7034501177012,normal,0.002028853926192016,1,Healthy,False,green
26.6,0.409674877457528,342.44788089816655,786.6119676766489,normal,0.0011963130750963903,1,Healthy,False,green
26.700000000000003,0.4222737264895673,432.90843181889215,,faulty,0.0009754342846023061,-1,Warning,False,yellow
26.8,0.6282924087146242,349.74326516247413,786.5069110631284,normal,0.0017964389061866548,1,Healthy,False,green
